query_id,ap_vetorial_so_texto,ap_bm25_so_texto
187,0.15356919599606866,0.1970756241623192
188,0.44537088602104563,0.41110305483896836
189,0.10375987098209319,0.13896071729865944
190,0.5657142857142857,0.3906549364613881
191,0.502188916483687,0.3762845320314361
192,0.5162037037037037,0.5125
193,0.773199257107303,0.8317592900926234
194,0.10881963948001683,0.18714445276945277
195,0.062441903105039186,0.09444444444444444
196,0.2002309480289003,0.14414603255479916
197,0.7575757575757575,0.6222222222222221
198,0.5915977961432507,0.5976870078740157
199,0.11146954870805509,0.1158768662113807
200,0.2476190476190476,0.23781676413255362
201,0.27620144757188964,0.3086005058618634
202,0.19308851125448023,0.21675210669092793
203,0.11264245809723826,0.13361883159663882
204,0.07723795789666507,0.04338907264499685
205,0.39285714285714285,0.7
206,0.21827697262479873,0.20854700854700856
207,0.23508699254349624,0.21547791046243062
208,0.6496031746031746,0.7027777777777778
209,0.15706130322120282,0.14682553738535792
210,0.3355415095445575,0.3384812050856827
211,0.1381276069988797,0.13673357603365252
212,0.4946863838610485,0.5019600253699048
213,0.4801819453926781,0.5943162725220129
214,0.16180276272075536,0.11520130886328069
215,0.04976851851851852,0.05325814536340852
216,0.002188183807439825,0.0027100271002710027
217,0.3595741812592402,0.31385944310325053
218,0.24489745463173648,0.33324458501797455
219,0.05223505416809035,0.03844628291092191
220,0.13523413007596477,0.22391118482674535
221,0.17440630771718063,0.23233180590664665
222,0.6648555788492896,0.7683057683057685
223,0.4752770673486786,0.5851851851851851
224,0.09807124364699515,0.14112827246167467
225,0.0949493649611518,0.08738326180374927
